YEAR,AADTT,TRAFFIC_OPEN_DATE,SN,PRECIPITATION,TEMPERATURE,IRI,STATION_ID
2003,327.0,1984,4.0,593.5999756,14.80000019,2.45960001945,40_4165
2003,626.0,1985,3.299999952,229.0,8.199999809,1.1742000101999999,16_1021
2003,103.0,1983,4.800000191,1247.099976,5.0,0.7727999926,85_1808
2003,165.0,1984,5.800000191,699.7000122,24.39999962,2.463999987,15_1003
2003,1914.0,1985,6.099999905,1448.699951,13.10000038,1.0199999928,34_1638
2003,266.0,1970,4.0,1359.599976,16.60000038,2.034000015,6_1253
2003,55.0,1971,2.5,769.0,6.300000191,0.7424000024999999,26_1001
2003,182.0,1980,3.700000048,700.4000244,24.39999962,2.318000078,15_1006
2003,153.0,1981,4.199999809,1547.5,16.60000038,3.5434000492,5_3048
2003,302.0,1984,7.900000095,1249.199951,6.0,1.4730500042499999,50_1002
2003,433.0,1975,2.799999952,355.0,23.70000076,1.455000043,15_7080
2003,491.0,1984,4.900000095,501.5,22.89999962,2.16899991,15_1008
2003,446.0,1984,4.800000191,1365.800049,6.599999905,3.5193999292,85_1801
2003,49.0,1984,3.700000048,185.6999969,18.0,1.0057999968,35_1112
2004,645.0,1986,7.199999809,1329.300049,13.19999981,1.0730000018,17_1003
2004,690.0,1971,4.0,150.8999939,18.20000076,1.6529999969999998,6_8201
2004,860.0,1974,4.400000095,1202.800049,13.39999962,0.8919999954,29_1005
2004,124.0,1981,4.199999809,1679.300049,16.89999962,3.7579999922,5_3048
2004,2329.0,1986,5.199999809,1792.400024,19.60000038,0.7978000044,12_4097
2004,1860.0,1985,6.099999905,1461.199951,13.5,1.0307999848,34_1638
2004,660.0,1976,4.199999809,543.4000244,16.20000076,1.8578000070000003,6_2647
2004,282.0,1984,7.900000095,1003.200012,6.199999809,1.5011999846,50_1002
2004,35.0,1978,2.0,1659.199951,16.39999962,1.7676000118000001,28_3083
2004,139.0,1984,3.700000048,816.2000122,16.79999924,1.183400011,35_1112
2005,396.0,1984,5.800000191,757.5999756,25.20000076,2.50999999,15_1003
2005,202.0,1980,3.700000048,764.5999756,25.20000076,2.424999952,15_1006
2005,298.0,1970,4.0,1735.900024,16.70000076,2.137800026,6_1253
2005,424.0,1984,4.900000095,1022.5,22.79999924,2.614000082,15_1008
2005,656.0,1985,3.299999952,409.2000122,6.599999905,1.166599989,16_1021
2005,100.0,1983,4.800000191,1134.900024,5.5,0.7950000168,85_1808
2005,757.0,1974,4.400000095,918.2000122,14.10000038,0.9042000056000001,29_1005
2005,1700.0,1985,6.099999905,1209.0,13.89999962,1.0426000117999998,34_1638
2005,728.0,1971,4.0,210.0,18.20000076,1.6701999904,6_8201
2005,468.0,1984,4.800000191,1668.400024,6.699999809,4.0047999382,85_1801
2005,367.0,1984,4.0,701.0,15.19999981,2.7819999694,40_4165
2007,333.0,1970,4.0,874.0,17.60000038,2.361400032,6_1253
2007,825.0,1986,7.199999809,888.2999878,14.10000038,1.1232000114,17_1003
2007,766.0,1976,4.199999809,500.2999878,16.20000076,2.2463999748,6_2647
2010,92.0,1983,4.800000191,1130.0,6.5,0.8399999978,85_1808
2011,43.0,1978,2.0,1452.099976,16.70000076,2.012199998,28_3083
2013,88.0,1983,4.800000191,1526.0,5.5,0.839599991,85_1808
2015,85.0,1983,4.800000191,1279.0,4.300000191,0.8547999976,85_1808
2016,51.0,1978,2.0,1336.099976,17.20000076,2.3299999714000004,28_3083
