VISIT_DATE,CONSTRUCTION_NO,STATE_CODE,STATE_CODE_EXP,VISIT_NO,RUN_NUMBER,SHRP_ID,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,IRI_CENTER_LANE,MRI
10-05-1990,1,16,Idaho,16102103,3,1021,1.18599999,1.25,,1.218000054
06-14-1998,1,16,Idaho,16102110,3,1021,1.210000038,1.238999963,,1.225000024
10-05-1990,1,16,Idaho,16102103,5,1021,1.203999996,1.274999976,,1.24000001
09-20-1991,1,16,Idaho,16102104,1,1021,1.248000026,1.208999991,,1.228999972
08-05-2001,1,16,Idaho,16102112,4,1021,1.20599997,1.217000008,,1.210999966
06-20-1999,1,16,Idaho,16102111,3,1021,1.222000003,1.261000037,,1.241999984
10-05-1990,1,16,Idaho,16102103,7,1021,1.208999991,1.274999976,,1.241999984
08-05-2001,1,16,Idaho,16102112,5,1021,1.187999964,1.197000027,,1.192000031
10-05-1990,1,16,Idaho,16102103,6,1021,1.210999966,1.245000005,,1.228000045
06-14-1998,1,16,Idaho,16102110,7,1021,1.207999945,1.261000037,,1.233999968
06-20-1999,1,16,Idaho,16102111,2,1021,1.243999958,1.25,,1.246999979
08-05-2001,1,16,Idaho,16102112,1,1021,1.194000006,1.20599997,,1.200000048
06-14-1998,1,16,Idaho,16102110,2,1021,1.19599998,1.25999999,,1.228000045
06-14-1998,1,16,Idaho,16102110,1,1021,1.20599997,1.261000037,,1.23300004
06-14-1998,1,16,Idaho,16102110,5,1021,1.190999985,1.261999965,,1.225999951
08-04-2005,1,16,Idaho,16102114,6,1021,1.167000055,1.184000015,,1.175999999
08-04-2005,1,16,Idaho,16102114,1,1021,1.14199996,1.167000055,,1.154999971
08-04-2005,1,16,Idaho,16102114,5,1021,1.156000018,1.182000041,,1.16900003
08-04-2005,1,16,Idaho,16102114,4,1021,1.154000044,1.174999952,,1.164999962
08-04-2005,1,16,Idaho,16102114,2,1021,1.154999971,1.179999948,,1.167999983
10-07-1992,1,17,Illinois,17100305,8,1003,1.04400003,0.907999992,,0.976000011
03-21-1990,1,17,Illinois,17100301,3,1003,1.008000016,0.86500001,,0.936999977
12-11-1990,1,17,Illinois,17100303,7,1003,0.991999984,0.848999977,,0.921000004
07-26-1990,1,17,Illinois,17100302,5,1003,1.06099999,0.864000022,,0.963
12-18-1991,1,17,Illinois,17100304,7,1003,1.02699995,0.850000024,,0.938000023
12-11-1990,1,17,Illinois,17100303,1,1003,0.991999984,0.85799998,,0.925000012
07-26-1990,1,17,Illinois,17100302,4,1003,1.121999979,0.865999997,,0.994000018
10-07-1992,1,17,Illinois,17100305,6,1003,1.004999995,0.940999985,,0.97299999
01-13-1994,1,17,Illinois,17100306,1,1003,0.959999979,0.893000007,,0.925999999
12-18-1991,1,17,Illinois,17100304,2,1003,0.98299998,0.901000023,,0.941999972
01-13-1994,1,17,Illinois,17100306,3,1003,0.967999995,0.875,,0.921000004
03-21-1990,1,17,Illinois,17100301,1,1003,0.972000003,0.862999976,,0.917999983
07-26-1990,1,17,Illinois,17100302,3,1003,1.131000042,0.958000004,,1.04400003
03-21-1990,1,17,Illinois,17100301,2,1003,0.980000019,0.943000019,,0.961000025
12-11-1990,1,17,Illinois,17100303,9,1003,0.991999984,0.850000024,,0.921000004
10-07-1992,1,17,Illinois,17100305,5,1003,1.004999995,0.925999999,,0.966000021
12-11-1990,1,17,Illinois,17100303,8,1003,0.989000022,0.862999976,,0.925999999
10-07-1992,1,17,Illinois,17100305,9,1003,1.059000015,0.907999992,,0.98299998
12-18-1991,1,17,Illinois,17100304,5,1003,1.032999992,0.860000014,,0.94599998
01-13-1994,1,17,Illinois,17100306,2,1003,0.973999977,0.874000013,,0.924000025
03-21-1990,1,17,Illinois,17100301,4,1003,0.990999997,0.876999974,,0.934000015
10-07-1992,1,17,Illinois,17100305,7,1003,1.02699995,0.910000026,,0.967999995
01-13-1994,1,17,Illinois,17100306,5,1003,0.985000014,0.894999981,,0.939999998
03-21-1990,1,17,Illinois,17100301,5,1003,0.994000018,0.927999973,,0.961000025
05-17-1997,1,17,Illinois,17100308,4,1003,1.008000016,0.954999983,,0.981999993
05-17-1997,1,17,Illinois,17100308,3,1003,1.065000057,0.975000024,,1.019999981
05-17-1997,1,17,Illinois,17100308,5,1003,1.031000018,0.962000012,,0.996999979
05-17-1997,1,17,Illinois,17100308,2,1003,1.062999964,0.999000013,,1.031000018
01-12-1999,1,17,Illinois,17100309,5,1003,1.04400003,0.976000011,,1.00999999
01-12-1999,1,17,Illinois,17100309,1,1003,1.05400002,1,,1.02699995
08-17-1999,1,17,Illinois,17100310,2,1003,1.001000047,1.013000011,,1.006999969
08-17-1999,1,17,Illinois,17100310,3,1003,1.021999955,1.041000009,,1.031000018
01-12-1999,1,17,Illinois,17100309,2,1003,1.077000022,0.970000029,,1.024000049
01-13-1994,1,17,Illinois,17100306,4,1003,0.972000003,0.880999982,,0.925999999
12-18-1991,1,17,Illinois,17100304,8,1003,0.992999971,0.888999999,,0.940999985
12-18-1991,1,17,Illinois,17100304,6,1003,1.001000047,0.888000011,,0.944000006
01-12-1999,1,17,Illinois,17100309,3,1003,1.067000031,0.970000029,,1.019000053
12-11-1990,1,17,Illinois,17100303,4,1003,0.99000001,0.861000001,,0.925999999
07-26-1990,1,17,Illinois,17100302,2,1003,1.07099998,0.903999984,,0.987999976
01-12-1999,1,17,Illinois,17100309,4,1003,1.06400001,0.976999998,,1.021000028
05-17-1997,1,17,Illinois,17100308,1,1003,1.032999992,0.944999993,,0.989000022
03-03-1995,1,17,Illinois,17100307,1,1003,1.09800005,0.888000011,,0.992999971
07-26-1990,1,17,Illinois,17100302,1,1003,1.10800004,0.875999987,,0.991999984
03-03-1995,1,17,Illinois,17100307,5,1003,1.014000058,0.926999986,,0.971000016
03-03-1995,1,17,Illinois,17100307,6,1003,1.054999948,0.884000003,,0.968999982
03-03-1995,1,17,Illinois,17100307,3,1003,1.023000002,0.876999974,,0.949999988
08-17-1999,1,17,Illinois,17100310,4,1003,1.070000052,1.024000049,,1.047000051
08-17-1999,1,17,Illinois,17100310,1,1003,1.083999991,1.008000016,,1.046000004
11-28-2000,1,17,Illinois,17100311,3,1003,0.978999972,0.981000006,,0.980000019
11-28-2000,1,17,Illinois,17100311,4,1003,1.016000032,0.949000001,,0.981999993
11-28-2000,1,17,Illinois,17100311,1,1003,0.981999993,0.966000021,,0.973999977
09-19-2001,1,17,Illinois,17100312,2,1003,1.008000016,1.036999941,,1.021999955
08-26-2004,1,17,Illinois,17100313,3,1003,1.083999991,1.080000043,,1.082000017
03-03-1995,1,17,Illinois,17100307,2,1003,1.00999999,0.875,,0.941999972
08-26-2004,1,17,Illinois,17100313,9,1003,1.095000029,1.074000001,,1.083999991
08-26-2004,1,17,Illinois,17100313,8,1003,1.057000041,1.070000052,,1.062999964
07-12-2007,1,17,Illinois,17100314,7,1003,1.105999947,1.129999995,,1.118000031
07-12-2007,1,17,Illinois,17100314,1,1003,1.108999968,1.14199996,,1.125
07-12-2007,1,17,Illinois,17100314,5,1003,1.077999949,1.144999981,,1.111999989
07-12-2007,1,17,Illinois,17100314,9,1003,1.085000038,1.156999946,,1.121000051
08-26-2004,1,17,Illinois,17100313,4,1003,1.074000001,1.085000038,,1.078999996
07-12-2007,1,17,Illinois,17100314,2,1003,1.126999974,1.15199995,,1.139999986
08-17-1999,1,17,Illinois,17100310,5,1003,1.088999987,1.039000034,,1.06400001
08-26-2004,1,17,Illinois,17100313,2,1003,1.04400003,1.070000052,,1.057000041
11-28-2000,1,17,Illinois,17100311,5,1003,0.994000018,0.949999988,,0.972000003
09-19-2001,1,17,Illinois,17100312,6,1003,1.085999966,1.026000023,,1.055999994
09-19-2001,1,17,Illinois,17100312,4,1003,1.026000023,1.02699995,,1.026000023
09-19-2001,1,17,Illinois,17100312,3,1003,1.034000039,1.019000053,,1.02699995
09-19-2001,1,17,Illinois,17100312,5,1003,1.049999952,1.001999974,,1.026000023
11-28-2000,1,17,Illinois,17100311,2,1003,1.018000007,0.963,,0.99000001
05-31-1991,1,18,Indiana,18200902,4,2009,1.601999998,1.863999963,,1.73300004
10-03-1992,1,18,Indiana,18200903,3,2009,1.468000054,2.000999928,,1.735000014
05-31-1991,1,18,Indiana,18200902,3,2009,1.531999946,1.868000031,,1.700000048
10-03-1989,1,18,Indiana,18200901,1,2009,1.345000029,1.666000009,,1.504999995
10-03-1989,1,18,Indiana,18200901,2,2009,1.406000018,1.662999988,,1.534000039
10-03-1989,1,18,Indiana,18200901,3,2009,1.309999943,1.723999977,,1.51699996
10-03-1989,1,18,Indiana,18200901,5,2009,1.368000031,1.710999966,,1.539999962
10-03-1989,1,18,Indiana,18200901,4,2009,1.407999992,1.654999971,,1.531999946
05-31-1991,1,18,Indiana,18200902,5,2009,1.511999965,1.881000042,,1.69599998
10-03-1992,1,18,Indiana,18200903,6,2009,1.407999992,2.078000069,,1.743000031
10-03-1992,1,18,Indiana,18200903,5,2009,1.401000023,2.063999891,,1.73300004
03-18-1995,1,18,Indiana,18200905,4,2009,1.804999948,2.769000053,,2.286999941
03-18-1995,1,18,Indiana,18200905,1,2009,1.835999966,2.704999924,,2.270999908
03-18-1995,1,18,Indiana,18200905,2,2009,1.911000013,2.655999899,,2.28399992
03-18-1995,1,18,Indiana,18200905,8,2009,1.889000058,2.667000055,,2.278000116
12-19-1998,1,18,Indiana,18200907,4,2009,3.059000015,4.565999985,,3.812000036
12-19-1998,1,18,Indiana,18200907,5,2009,2.822000027,4.453000069,,3.638000011
10-03-1992,1,18,Indiana,18200903,2,2009,1.470999956,2.023999929,,1.748000026
05-31-1991,1,18,Indiana,18200902,2,2009,1.542000055,1.832999945,,1.687000036
10-03-1992,1,18,Indiana,18200903,7,2009,1.43900001,2.066999912,,1.753000021
05-31-1991,1,18,Indiana,18200902,1,2009,1.536000013,1.828999996,,1.682000041
03-18-1995,1,18,Indiana,18200905,7,2009,1.856999993,2.657000065,,2.256999969
10-05-1994,1,18,Indiana,18200904,4,2009,1.621000051,2.266000032,,1.942999959
03-15-1998,1,18,Indiana,18200906,5,2009,2.497999907,4.061999798,,3.279999971
10-05-1994,1,18,Indiana,18200904,6,2009,1.585000038,2.278000116,,1.930999994
10-05-1994,1,18,Indiana,18200904,5,2009,1.567999959,2.263000011,,1.916000009
03-15-1998,1,18,Indiana,18200906,1,2009,2.469000101,4.063000202,,3.266000032
12-19-1998,1,18,Indiana,18200907,2,2009,2.809000015,4.441999912,,3.625999928
12-19-1998,1,18,Indiana,18200907,1,2009,2.802999973,4.517000198,,3.660000086
03-15-1998,1,18,Indiana,18200906,4,2009,2.470999956,3.967999935,,3.219000101
10-05-1994,1,18,Indiana,18200904,8,2009,1.595999956,2.278000116,,1.937000036
10-05-1994,1,18,Indiana,18200904,3,2009,1.569000006,2.263000011,,1.916000009
12-19-1998,1,18,Indiana,18200907,3,2009,2.753000021,4.364999771,,3.559000015
03-15-1998,1,18,Indiana,18200906,2,2009,2.461999893,4.085999966,,3.273999929
03-15-1998,1,18,Indiana,18200906,3,2009,2.358999968,4.073999882,,3.21600008
10-05-1999,1,23,Maine,23101208,1,1012,0.805000007,0.652999997,,0.728999972
10-05-1999,1,23,Maine,23101208,4,1012,0.938000023,0.672999978,,0.805999994
10-05-1999,1,23,Maine,23101208,3,1012,0.851000011,0.662999988,,0.757000029
10-05-1999,1,23,Maine,23101208,2,1012,0.713999987,0.648999989,,0.681999981
10-05-1999,1,23,Maine,23101208,5,1012,0.884000003,0.689999998,,0.787
10-18-1989,1,23,Maine,23101201,2,1012,0.882000029,0.605000019,,0.742999971
08-24-1994,1,23,Maine,23101204,2,1012,0.856000006,0.760999978,,0.808000028
09-28-1992,1,23,Maine,23101203,5,1012,0.873000026,0.586000025,,0.728999972
06-24-1998,1,23,Maine,23101207,3,1012,0.824999988,0.718999982,,0.772000015
06-24-1998,1,23,Maine,23101207,4,1012,0.882000029,0.725000024,,0.80400002
06-24-1998,1,23,Maine,23101207,5,1012,0.910000026,0.70599997,,0.808000028
06-24-1998,1,23,Maine,23101207,7,1012,0.833000004,0.703000009,,0.768000007
02-20-2002,1,23,Maine,23101210,5,1012,0.901000023,0.699000001,,0.800000012
05-06-2001,1,23,Maine,23101209,5,1012,0.967999995,0.67900002,,0.823000014
05-06-2001,1,23,Maine,23101209,3,1012,0.875,0.693000019,,0.783999979
02-20-2002,1,23,Maine,23101210,1,1012,0.975000024,0.694999993,,0.834999979
05-06-2001,1,23,Maine,23101209,2,1012,0.958000004,0.68599999,,0.822000027
08-24-1994,1,23,Maine,23101204,5,1012,0.842000008,0.718999982,,0.781000018
08-14-1991,1,23,Maine,23101202,6,1012,0.940999985,0.617999971,,0.779999971
08-24-1994,1,23,Maine,23101204,1,1012,0.842999995,0.737999976,,0.791000009
09-28-1992,1,23,Maine,23101203,8,1012,0.811999977,0.58099997,,0.69599998
08-19-1995,1,23,Maine,23101205,1,1012,0.925000012,0.657999992,,0.791000009
10-18-1989,1,23,Maine,23101201,5,1012,0.827000022,0.589999974,,0.708999991
08-24-1997,1,23,Maine,23101206,6,1012,0.944000006,0.666000009,,0.805000007
08-24-1997,1,23,Maine,23101206,7,1012,0.908999979,0.649999976,,0.779999971
08-24-1997,1,23,Maine,23101206,1,1012,0.922999978,0.670000017,,0.796000004
10-18-1989,1,23,Maine,23101201,4,1012,0.867999971,0.582000017,,0.725000024
10-18-1989,1,23,Maine,23101201,3,1012,0.870999992,0.596000016,,0.73299998
09-28-1992,1,23,Maine,23101203,9,1012,0.876999974,0.586000025,,0.731999993
08-14-1991,1,23,Maine,23101202,9,1012,0.910000026,0.598999977,,0.754000008
08-19-1995,1,23,Maine,23101205,5,1012,0.952000022,0.680000007,,0.815999985
08-14-1991,1,23,Maine,23101202,5,1012,0.846000016,0.619000018,,0.73299998
09-28-1992,1,23,Maine,23101203,6,1012,0.824999988,0.624000013,,0.723999977
08-24-1994,1,23,Maine,23101204,4,1012,0.83099997,0.79400003,,0.813000023
08-19-1995,1,23,Maine,23101205,4,1012,0.943000019,0.658999979,,0.800999999
09-28-1992,1,23,Maine,23101203,2,1012,0.810000002,0.578000009,,0.694000006
08-19-1995,1,23,Maine,23101205,3,1012,0.917999983,0.688000023,,0.802999973
08-14-1991,1,23,Maine,23101202,3,1012,0.90200001,0.633000016,,0.768000007
08-19-1995,1,23,Maine,23101205,2,1012,0.924000025,0.684000015,,0.80400002
08-14-1991,1,23,Maine,23101202,1,1012,0.861000001,0.595000029,,0.727999985
10-18-1989,1,23,Maine,23101201,1,1012,0.833000004,0.583999991,,0.708999991
08-24-1994,1,23,Maine,23101204,3,1012,0.88499999,0.779999971,,0.832000017
08-24-1997,1,23,Maine,23101206,5,1012,0.921000004,0.658999979,,0.790000021
06-24-1998,1,23,Maine,23101207,6,1012,0.845000029,0.717000008,,0.781000018
08-24-1997,1,23,Maine,23101206,2,1012,0.924000025,0.698000014,,0.81099999
05-06-2001,1,23,Maine,23101209,1,1012,0.963999987,0.686999977,,0.825999975
02-20-2002,1,23,Maine,23101210,7,1012,0.921999991,0.721000016,,0.822000027
02-20-2002,1,23,Maine,23101210,6,1012,0.958999991,0.725000024,,0.842000008
05-06-2001,1,23,Maine,23101209,6,1012,0.890999973,0.730000019,,0.81099999
02-20-2002,1,23,Maine,23101210,2,1012,0.958000004,0.703999996,,0.83099997
05-07-2002,1,23,Maine,23101211,3,1012,0.934000015,0.666000009,,0.800000012
05-07-2002,1,23,Maine,23101211,5,1012,0.964999974,0.685000002,,0.824999988
05-07-2002,1,23,Maine,23101211,1,1012,0.948000014,0.681999981,,0.814999998
05-07-2002,1,23,Maine,23101211,6,1012,0.966000021,0.698000014,,0.832000017
05-07-2002,1,23,Maine,23101211,2,1012,0.95599997,0.689999998,,0.823000014
12-09-1993,1,26,Michigan,26101006,3,1010,1.398000002,1.496000051,,1.447000027
01-08-1991,1,26,Michigan,26100103,8,1001,0.860000014,0.853999972,,0.856999993
01-08-1991,1,26,Michigan,26100103,9,1001,0.887000024,0.82099998,,0.853999972
01-08-1991,1,26,Michigan,26100103,5,1001,0.885999978,0.828999996,,0.856999993
01-08-1991,1,26,Michigan,26100103,1,1001,0.842999995,0.81400001,,0.828999996
01-08-1991,1,26,Michigan,26100103,2,1001,0.855000019,0.805999994,,0.829999983
12-13-1994,1,26,Michigan,26100107,2,1001,0.80400002,0.851000011,,0.827000022
11-02-1993,1,26,Michigan,26100106,9,1001,0.769999981,0.74000001,,0.754999995
07-06-1994,1,26,Michigan,26101007,8,1010,1.453999996,1.455000043,,1.453999996
09-25-1992,1,26,Michigan,26100105,6,1001,0.717000008,0.745000005,,0.731000006
01-09-1990,1,26,Michigan,26100101,3,1001,0.907000005,1.174999952,,1.041000009
12-13-1994,1,26,Michigan,26100107,4,1001,0.787999988,0.880999982,,0.833999991
01-04-1991,1,26,Michigan,26101003,4,1010,2.39199996,2.13499999,,2.263000011
01-04-1991,1,26,Michigan,26101003,8,1010,2.346999884,2.085000038,,2.21600008
01-09-1990,1,26,Michigan,26100101,4,1001,0.920000017,1.156999946,,1.039000034
11-02-1993,1,26,Michigan,26100106,4,1001,0.773000002,0.731999993,,0.751999974
09-24-1992,1,26,Michigan,26101005,7,1010,1.251000047,1.296000004,,1.273000002
12-13-1994,1,26,Michigan,26100107,8,1001,0.796999991,0.852999985,,0.824999988
11-29-1989,1,26,Michigan,26101001,3,1010,1.197000027,1.131000042,,1.164000034
11-02-1993,1,26,Michigan,26100106,5,1001,0.755999982,0.735000014,,0.745999992
01-04-1991,1,26,Michigan,26101003,2,1010,2.148000002,2.082999945,,2.11500001
07-23-1990,1,26,Michigan,26101002,1,1010,1.248000026,1.136999965,,1.192999959
07-23-1990,1,26,Michigan,26101002,7,1010,1.238999963,1.138000011,,1.18900001
01-09-1990,1,26,Michigan,26100101,2,1001,0.870999992,1.25,,1.06099999
06-27-1991,1,26,Michigan,26101004,5,1010,1.351999998,1.342000008,,1.347000003
07-06-1994,1,26,Michigan,26101007,7,1010,1.421000004,1.49000001,,1.455000043
07-10-1991,1,26,Michigan,26100104,6,1001,0.765999973,0.749000013,,0.758000016
07-06-1994,1,26,Michigan,26101007,5,1010,1.424000025,1.483999968,,1.453999996
11-29-1989,1,26,Michigan,26101001,2,1010,1.238000035,1.121999979,,1.179999948
07-23-1990,1,26,Michigan,26101002,2,1010,1.263000011,1.128999949,,1.19599998
11-29-1989,1,26,Michigan,26101001,5,1010,1.217000008,1.128000021,,1.172000051
12-09-1993,1,26,Michigan,26101006,5,1010,1.388000011,1.5,,1.444000006
06-27-1991,1,26,Michigan,26101004,6,1010,1.343000054,1.373999953,,1.358999968
09-24-1992,1,26,Michigan,26101005,6,1010,1.248000026,1.296000004,,1.271999955
01-09-1990,1,26,Michigan,26100101,5,1001,0.898000002,1.271999955,,1.085000038
07-06-1994,1,26,Michigan,26101007,3,1010,1.457000017,1.45599997,,1.45599997
11-29-1989,1,26,Michigan,26101001,1,1010,1.245000005,1.131999969,,1.187999964
11-02-1993,1,26,Michigan,26100106,7,1001,0.75999999,0.740999997,,0.75
07-06-1994,1,26,Michigan,26101007,1,1010,1.409000039,1.523000002,,1.465999961
09-24-1992,1,26,Michigan,26101005,1,1010,1.281000018,1.256000042,,1.269000053
07-10-1991,1,26,Michigan,26100104,7,1001,0.773000002,0.754999995,,0.763999999
09-24-1992,1,26,Michigan,26101005,3,1010,1.271000028,1.282999992,,1.27699995
07-23-1990,1,26,Michigan,26101002,8,1010,1.273000002,1.131999969,,1.202999949
11-02-1993,1,26,Michigan,26100106,3,1001,0.768999994,0.74000001,,0.754000008
11-29-1989,1,26,Michigan,26101001,4,1010,1.22300005,1.143000007,,1.182999969
07-23-1990,1,26,Michigan,26101002,5,1010,1.246999979,1.151000023,,1.199000001
01-04-1991,1,26,Michigan,26101003,3,1010,2.190000057,2.009000063,,2.099999905
07-10-1991,1,26,Michigan,26100104,8,1001,0.740999997,0.77700001,,0.759000003
12-09-1993,1,26,Michigan,26101006,8,1010,1.381999969,1.48300004,,1.432999969
06-27-1991,1,26,Michigan,26101004,3,1010,1.368000031,1.337000012,,1.351999998
09-25-1992,1,26,Michigan,26100105,5,1001,0.730000019,0.745000005,,0.737999976
06-27-1991,1,26,Michigan,26101004,4,1010,1.378000021,1.328999996,,1.353999972
12-09-1993,1,26,Michigan,26101006,9,1010,1.332999945,1.542000055,,1.437999964
09-25-1992,1,26,Michigan,26100105,2,1001,0.723999977,0.749000013,,0.736999989
01-09-1990,1,26,Michigan,26100101,1,1001,0.894999981,1.159000039,,1.02699995
07-10-1991,1,26,Michigan,26100104,4,1001,0.782000005,0.737999976,,0.75999999
06-27-1991,1,26,Michigan,26101004,8,1010,1.376000047,1.366000056,,1.371000051
12-09-1993,1,26,Michigan,26101006,1,1010,1.389000058,1.493999958,,1.440999985
01-04-1991,1,26,Michigan,26101003,1,1010,2.34100008,2.101999998,,2.220999956
07-10-1991,1,26,Michigan,26100104,1,1001,0.764999986,0.726000011,,0.745000005
09-25-1992,1,26,Michigan,26100105,3,1001,0.727999985,0.739000022,,0.73299998
09-25-1992,1,26,Michigan,26100105,7,1001,0.709999979,0.755999982,,0.73299998
12-13-1994,1,26,Michigan,26100107,5,1001,0.796999991,0.82099998,,0.809000015
09-24-1992,1,26,Michigan,26101005,9,1010,1.273000002,1.279999971,,1.27699995
06-28-1997,1,26,Michigan,26101008,3,1010,1.486999989,1.794999957,,1.641000032
12-13-1994,1,26,Michigan,26100107,9,1001,0.808000028,0.82099998,,0.81400001
07-24-1990,1,26,Michigan,26100102,4,1001,0.754000008,0.745999992,,0.75
06-15-1997,1,26,Michigan,26100108,2,1001,0.691999972,0.744000018,,0.717999995
06-15-1997,1,26,Michigan,26100108,1,1001,0.711000025,0.721000016,,0.716000021
06-15-1997,1,26,Michigan,26100108,4,1001,0.727999985,0.751999974,,0.74000001
07-24-1990,1,26,Michigan,26100102,1,1001,0.754000008,0.748000026,,0.750999987
06-15-1997,1,26,Michigan,26100108,3,1001,0.74000001,0.742999971,,0.740999997
06-28-1997,1,26,Michigan,26101008,6,1010,1.432999969,1.756999969,,1.595000029
06-28-1997,1,26,Michigan,26101008,2,1010,1.519000053,1.85800004,,1.68900001
07-24-1990,1,26,Michigan,26100102,3,1001,0.759000003,0.737999976,,0.749000013
07-24-1990,1,26,Michigan,26100102,5,1001,0.782000005,0.727999985,,0.754999995
11-04-1998,1,26,Michigan,26100109,5,1001,0.72299999,0.730000019,,0.726000011
11-04-1998,1,26,Michigan,26100109,6,1001,0.699000001,0.739000022,,0.718999982
11-04-1998,1,26,Michigan,26100109,3,1001,0.759000003,0.740999997,,0.75
11-04-1998,1,26,Michigan,26100109,1,1001,0.730000019,0.731000006,,0.731000006
06-15-1997,1,26,Michigan,26100108,6,1001,0.703000009,0.75999999,,0.731000006
11-04-1998,1,26,Michigan,26100109,2,1001,0.744000018,0.725000024,,0.735000014
04-11-2003,1,26,Michigan,26100111,1,1001,0.740999997,0.728999972,,0.735000014
07-10-2001,1,26,Michigan,26100110,4,1001,0.720000029,0.746999979,,0.734000027
07-10-2001,1,26,Michigan,26100110,3,1001,0.748000026,0.745999992,,0.746999979
07-10-2001,1,26,Michigan,26100110,5,1001,0.758000016,0.735000014,,0.745999992
07-10-2001,1,26,Michigan,26100110,1,1001,0.750999987,0.754999995,,0.753000021
11-21-2003,1,26,Michigan,26100112,1,1001,0.745000005,0.744000018,,0.745000005
06-28-1997,1,26,Michigan,26101008,5,1010,1.633000016,1.817000031,,1.725000024
04-11-2003,1,26,Michigan,26100111,5,1001,0.763000011,0.79400003,,0.778999984
04-11-2003,1,26,Michigan,26100111,3,1001,0.736999989,0.791000009,,0.763999999
04-11-2003,1,26,Michigan,26100111,4,1001,0.754999995,0.744000018,,0.75
11-21-2003,1,26,Michigan,26100112,7,1001,0.717999995,0.711000025,,0.713999987
11-21-2003,1,26,Michigan,26100112,6,1001,0.730000019,0.722000003,,0.726000011
11-21-2003,1,26,Michigan,26100112,2,1001,0.730000019,0.725000024,,0.727999985
11-21-2003,1,26,Michigan,26100112,9,1001,0.721000016,0.739000022,,0.730000019
04-11-2003,1,26,Michigan,26100111,2,1001,0.768999994,0.736999989,,0.753000021
06-28-1997,1,26,Michigan,26101008,1,1010,1.440999985,1.751999974,,1.597000003
07-24-1990,1,26,Michigan,26100102,2,1001,0.75999999,0.727999985,,0.744000018
07-10-2001,1,26,Michigan,26100110,2,1001,0.739000022,0.739000022,,0.739000022
11-22-1993,1,27,Minnesota,27102904,1,1029,1.559999943,2.296000004,,1.927999973
08-05-1992,1,27,Minnesota,27102903,2,1029,1.866999984,1.888000011,,1.876999974
08-07-1991,1,27,Minnesota,27102902,8,1029,1.708999991,1.822000027,,1.764999986
11-22-1993,1,27,Minnesota,27102904,5,1029,1.57099998,2.308000088,,1.940000057
08-05-1992,1,27,Minnesota,27102903,1,1029,1.861999989,1.827000022,,1.845000029
11-22-1993,1,27,Minnesota,27102904,7,1029,1.557999969,2.296000004,,1.927000046
08-05-1992,1,27,Minnesota,27102903,5,1029,1.83099997,1.919999957,,1.875
07-27-1994,1,27,Minnesota,27102905,4,1029,2.005000114,2.003000021,,2.003999949
11-22-1993,1,27,Minnesota,27102904,2,1029,1.550999999,2.308000088,,1.929999948
07-27-1994,1,27,Minnesota,27102905,7,1029,1.899999976,2.023999929,,1.962000012
08-07-1991,1,27,Minnesota,27102902,4,1029,1.725000024,1.855999947,,1.791000009
08-07-1991,1,27,Minnesota,27102902,7,1029,1.796000004,1.76699996,,1.781000018
07-27-1994,1,27,Minnesota,27102905,8,1029,1.976999998,1.97300005,,1.975000024
07-27-1994,1,27,Minnesota,27102905,2,1029,1.937000036,2.046000004,,1.991000056
07-27-1994,1,27,Minnesota,27102905,3,1029,1.942000031,2.048000097,,1.995000005
11-22-1993,1,27,Minnesota,27102904,9,1029,1.541000009,2.296000004,,1.917999983
08-05-1992,1,27,Minnesota,27102903,3,1029,1.934000015,1.771000028,,1.851999998
08-07-1991,1,27,Minnesota,27102902,5,1029,1.694000006,1.840999961,,1.768000007
08-07-1991,1,27,Minnesota,27102902,6,1029,1.769999981,1.768000007,,1.769000053
08-05-1992,1,27,Minnesota,27102903,4,1029,1.896000028,1.832999945,,1.863999963
06-23-1990,1,27,Minnesota,27102901,1,1029,1.677999973,1.827999949,,1.753000021
06-23-1990,1,27,Minnesota,27102901,2,1029,1.577999949,1.809000015,,1.694000006
06-23-1990,1,27,Minnesota,27102901,5,1029,1.595000029,1.79400003,,1.695000052
06-23-1990,1,27,Minnesota,27102901,4,1029,1.587000012,1.743000031,,1.664999962
06-23-1990,1,27,Minnesota,27102901,3,1029,1.444000006,1.851999998,,1.648000002
10-21-1992,1,28,Mississippi,28101605,4,1016,1.06099999,1.065000057,,1.062999964
01-12-1993,1,28,Mississippi,28101606,5,1016,1.029000044,1.070000052,,1.049999952
02-19-1992,1,28,Mississippi,28101602,4,1016,1.116000056,1.055999994,,1.085999966
08-10-1995,1,28,Mississippi,28308304,9,3083,1.710000038,1.723999977,,1.717000008
02-18-1992,1,28,Mississippi,28308202,4,3082,1.11500001,1.111999989,,1.113000035
10-18-1996,1,28,Mississippi,28101613,1,1016,1.008000016,1.082000017,,1.044999957
10-21-1992,1,28,Mississippi,28101605,5,1016,1.036999941,1.057999969,,1.047000051
01-25-1994,1,28,Mississippi,28308203,4,3082,1.121000051,1.177999973,,1.149999976
01-28-1994,1,28,Mississippi,28308303,5,3083,1.5,1.304999948,,1.40199995
02-19-1992,1,28,Mississippi,28101602,3,1016,1.131000042,1.06099999,,1.095999956
02-18-1992,1,28,Mississippi,28308202,5,3082,1.100000024,1.087000012,,1.093000054
